"","X","DNP","Plot","Treatment","Trt","Rep","ToLine","ToSoil","Depth","CoreHt","Enotes","Flag","BagSampWt","RockWt","TinWt","WetSampTinWt","TotWetSampWt","Snotes","DryTinWt","TNotes","CNWeight","C","N","S","CN","WoodWt","WoodVol","WoodVolEst","CoreVol","RockVol","EffVol","moisture","BagWtChk","TotDrySamplWt","Bulk.Density","OM","Mineral"
"174",174,174,6,"No Root","NR","C",7.7,8,5,2.45,"White fungi throughout","",47.99,1.47,1.6,10.13,39.26,"",10.33,"",83.306,3.043,0.198,1.356,15.4,0,0,0,56.08197,0.773684210526316,55.3082857894737,-0.0229095074455898,8.73,38.7105158264947,0.699904458688939,5.276562,94.723438
"175",175,175,6,"No Root","NR","C",7.7,8,2.5,2.5,"White fungi throughout","",42.07,0,1.44,10.47,33.22,"",9.5,"",88.303,3.43,0.23,0.046,14.9,0,0,0,57.2265,0,57.2265,0.120347394540943,8.85,29.6515171650055,0.518143118398042,5.94762,94.05238
"176",176,176,6,"No Root","NR","C",7.7,8,0,2.5,"White fungi throughout","",56.64,3.15,1.62,10.89,47.9,"",9.51,"",88.516,7.232,0.333,1.667,21.7,0,0,0,57.2265,1.65789473684211,55.5686052631579,0.174904942965779,8.74,37.6192556634304,0.676987581122034,12.540288,87.459712
"177",177,177,7,"No Litter","NL","B",7.9,8,10,4.8,"","",118.86,2.02,1.63,13.44,110.1,"",11.45,"",84.26,2.211,0.183,1.089,12.1,0,0,0,109.87488,1.06315789473684,108.811722105263,0.20264765784114,8.76000000000001,89.5280101608806,0.822779094280598,3.833874,96.166126
"178",178,178,7,"No Litter","NL","B",7.9,8,7.5,2.3,"","",57.77,2.05,1.61,10.95,49.09,"",10.8,"",94.348,2.29,0.17,0.038,13.5,0,0,0,52.64838,1.07894736842105,51.5694326315789,0.016322089227421,8.68,46.2516167023555,0.896880464688939,3.97086,96.02914
"179",179,179,7,"No Litter","NL","B",7.9,8,5,2.45,"","",59.45,1.89,1.61,13.29,50.62,"",12.93,"",99.061,2.807,0.2,1.075,14,0,0,0,56.08197,0.994736842105263,55.0872331578947,0.0318021201413427,8.83000000000001,47.1697945205479,0.856274527082286,4.867338,95.132662
"180",180,180,7,"No Litter","NL","B",7.9,8,2.5,2.55,"","",57.32,0,1.42,12.1,48.34,"",11.37,"",88.767,3.2,0.19,0.04,16.8,0,0,0,58.37103,0,58.37103,0.0733668341708543,8.98,45.035861423221,0.771544744425805,5.5488,94.4512
"181",181,181,7,"No Litter","NL","B",7.9,8,0,2.55,"Mossy top","",82.79,4.84,1.39,13.58,73.81,"PVC fragments?",NA,NA,92.795,5.19,0.29,1.109,17.9,0,0,0,58.37103,2.54736842105263,55.8236615789474,NA,8.98,NA,NA,8.99946,91.00054
"182",182,182,7,"No Litter","NL","A",7.7,8.5,10,4.9,"","",156.95,0,1.62,14.487,147.36,"",11.25,"",88.891,1.28,0.12,0.038,10.7,0,0,0,112.16394,0,112.16394,0.336137071651091,9.58999999999997,110.288085800886,0.983275781867916,2.21952,97.78048
"183",183,183,7,"No Litter","NL","A",7.7,8.5,7.5,2.97,"","",82.18,1.86,1.63,13.41,73.18,"",10.66,"",92.678,1.507,0.13,1.164,11.6,0,0,0,67.985082,0.978947368421053,67.006134631579,0.304540420819491,9,54.2363837011885,0.809424151973507,2.613138,97.386862
"184",184,184,7,"No Litter","NL","A",7.7,8.5,5,1.87,"","",52.32,0,1.62,10.54,43.47,"",10.18,"",92.997,2.289,0.178,1.038,12.9,0,0,0,42.805422,0,42.805422,0.0420560747663551,8.85,41.7156053811659,0.974540220189067,3.969126,96.030874
"185",185,185,7,"No Litter","NL","A",7.7,8.5,2.5,2.65,"Inaccurate weight?","X",60.04,2.15,1.62,13.34,51.27,"",11.09,"",82.097,2.178,0.157,1.086,13.9,0,0,0,60.66009,1.13157894736842,59.5285110526316,0.237592397043295,8.77,39.2772098976109,0.659805011129614,3.776652,96.223348
"186",186,186,7,"No Litter","NL","A",7.7,8.5,0,2.5001,"Inaccurate weight?","X",53.35,1.67,1.63,11.77,44.61,"",9.9,"",82.149,4.981,0.255,1.2,19.5,0,0,0,57.22878906,0.878947368421053,56.349841691579,0.226118500604595,8.74,34.7131065088757,0.616028465507887,8.637054,91.362946
"187",187,187,6,"No Root","NR","B",7.6,7.6,10,5,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,114.453,NA,NA,NA,NA,NA,NA,NA,NA
"188",188,188,6,"No Root","NR","B",7.6,7.6,7.5,2.45,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,56.08197,NA,NA,NA,NA,NA,NA,NA,NA
"189",189,189,6,"No Root","NR","B",7.6,7.6,5,2.28,"","",106.23,4.47,1.63,11.47,97.33,"",13.18,"",94.89,3.34,0.21,0.051,15.9,0,0,0,52.190568,2.35263157894737,49.8379364210526,-0.148051948051948,8.90000000000001,109.774054878049,2.20262038842519,5.79156,94.20844
"190",190,190,6,"No Root","NR","B",7.6,7.6,2.5,2.65,"","",53.05,2.21,1.63,11.76,48.15,"",10.23,"",91.2,3.828,0.228,1.215,16.8,0,0,0,60.66009,1.16315789473684,59.4969321052632,0.177906976744186,4.9,38.6675913129319,0.649908994375045,6.637752,93.362248
"191",191,191,6,"No Root","NR","B",7.6,7.6,0,2.6,"","",46.39,2.58,1.62,11.59,37.5,"Big roots",9.95,"",96.801,4.403,0.241,1.33,18.3,0,0,0,59.51556,1.35789473684211,58.1576652631579,0.1968787515006,8.89,28.7514944834504,0.494371539045671,7.634802,92.365198
"192",192,192,7,"No Litter","NL","C",7.5,8.2,10,5.001,"BAD weight","X",49.93,2.05,1.61,12.55,41.25,"Big roots",10.71,"",89.013,6.149,0.287,1.404,21.5,0,0,0,114.4758906,1.07894736842105,113.396943231579,0.202197802197802,8.68,32.2621572212066,0.284506409977215,10.662366,89.337634
"193",193,192,7,"No Litter","NL","C",7.5,8.2,10,5.001,"BAD weight","X",122,1.19,1.31,12.75,113.12,"BAD CORE WEIGHT VALUE",11.81,"",89.013,6.149,0.287,1.404,21.5,0,0,0,114.4758906,0.626315789473684,113.849574810526,0.0895238095238095,8.88,102.635174825175,0.901498095148664,10.662366,89.337634
"194",194,192,7,"No Litter","NL","C",7.5,8.2,10,5.001,"BAD weight","X",122,1.19,1.31,12.75,113.12,"BAD CORE WEIGHT VALUE",10.71,"",89.013,6.149,0.287,1.404,21.5,0,0,0,114.4758906,0.626315789473684,113.849574810526,0.217021276595745,8.88,91.7582517482518,0.805960425420648,10.662366,89.337634
"195",195,192,7,"No Litter","NL","C",7.5,8.2,10,5.001,"BAD weight","X",49.93,2.05,1.61,12.55,41.25,"Big roots",11.81,"",89.013,6.149,0.287,1.404,21.5,0,0,0,114.4758906,1.07894736842105,113.396943231579,0.0725490196078432,8.68,36.4097806215722,0.321082558171046,10.662366,89.337634
"196",196,193,7,"No Litter","NL","C",7.5,8.2,7.5,2.6,"","",58.76,2.55,1.65,11.36,50.03,"",9.79,"",81.505,8.997,0.358,1.673,25.2,0,0,0,59.51556,1.34210526315789,58.1734547368421,0.192874692874693,8.73,39.3907003089598,0.677124996051044,15.600798,84.399202
"197",197,193,7,"No Litter","NL","C",7.5,8.2,7.5,2.6,"","",68.24,0,1.01,13.47,59.42,"",11.46,"",81.505,8.997,0.358,1.673,25.2,0,0,0,59.51556,0,59.51556,0.192344497607655,8.81999999999999,49.8345906902087,0.837337171828824,15.600798,84.399202
"198",198,193,7,"No Litter","NL","C",7.5,8.2,7.5,2.6,"","",58.76,2.55,1.65,11.36,50.03,"",11.46,"",81.505,8.997,0.358,1.673,25.2,0,0,0,59.51556,1.34210526315789,58.1734547368421,-0.0101936799184507,8.73,47.9952420185376,0.82503681852234,15.600798,84.399202
"199",199,193,7,"No Litter","NL","C",7.5,8.2,7.5,2.6,"","",68.24,0,1.01,13.47,59.42,"",9.79,"",81.505,8.997,0.358,1.673,25.2,0,0,0,59.51556,0,59.51556,0.419134396355353,8.81999999999999,41.8705939004815,0.703523480254265,15.600798,84.399202
"200",200,194,7,"No Litter","NL","C",7.5,8.2,5,2.65,"","",55.2,0,1.64,10.84,47.47,"",10.65,"",98.576,2.936,0.202,0.042,14.5,0,0,0,60.66009,0,60.66009,0.0210876803551609,7.73,46.4896413043478,0.766395851116407,5.091024,94.908976
"201",201,195,7,"No Litter","NL","C",7.5,8.2,2.5,2.55,"","",57.25,0,0.96,10.25,48.94,"",10.04,"",89.537,3.286,0.203,0.038,16.2,0,0,0,58.37103,0,58.37103,0.0231277533039649,8.31,47.8337136706136,0.819476950648525,5.697924,94.302076
"202",202,196,7,"No Litter","NL","C",7.5,8.2,0,2.7,"","",72.66,0,1.38,12.58,64.23,"",11.6,"",87.597,5.415,0.302,0.227,17.9,0,0,0,61.80462,0,61.80462,0.0958904109589042,8.42999999999999,58.609875,0.948308961368907,9.38961,90.61039
"203",203,197,13,"Double Litter","DL","C",7.8,9.6,10,5,"Lots of WOOD and roots","X",100.34,3.41,1.61,11.15,91.86,"",10.83,"",97.331,4.985,0.261,0.045,19.1,0,0,0,114.453,1.79473684210526,112.658263157895,0.03470715835141,8.48,85.3687421383648,0.757767248894272,8.64399,91.35601
"204",204,198,13,"Double Litter","DL","C",7.8,9.6,7.5,2.3,"Lots of WOOD and roots","X",46.93,2.3,1.62,9.42,38.44,"",9.18,"",95.62,6.961,0.323,0.055,21.6,0,0,0,52.64838,1.21052631578947,51.4378536842105,0.0317460317460318,8.49,34.9572307692308,0.679601271542971,12.070374,87.929626
"205",205,199,13,"Double Litter","DL","C",7.8,9.6,5,2.55,"Lots of WOOD and roots","X",39.92,1.11,1.61,12.86,31.29,"",10.15,"",96.518,10.107,0.427,0.056,23.7,0.95,2,5,58.37103,0.58421052631579,55.7868194736842,0.317330210772834,8.63,21.6925866666667,0.388847883269264,17.525538,82.474462
"206",206,200,13,"Double Litter","DL","C",7.8,9.6,0,5.001,"Lots of WOOD and roots","X",23.06,0,1.15,6.44,14.72,"mostly wood",6.23,"",84.229,26.904,0.952,0.087,28.3,0,0,0,114.4758906,0,114.4758906,0.0413385826771655,8.34,14.135652173913,0.123481478063408,46.651536,53.348464
"207",207,201,8,"Control","CTL","C",7.7,8,10,5,"","",98.84,4.95,1.45,11.93,90.4,"",11.2,"",89.282,3.251,0.199,0.042,16.3,0,0,0,114.453,2.60526315789474,111.847736842105,0.0748717948717949,8.44,79.1530534351145,0.707685784888561,5.637234,94.362766
"208",208,202,8,"Control","CTL","C",7.7,8,7.5,2.57,"","",56.01,5.44,1.62,12.21,47.45,"",11.88,"",80.895,5.77,0.294,0.05,19.6,0,0,0,58.828842,2.86315789473684,55.9656841052632,0.0321637426900583,8.56,40.531388101983,0.724218576972087,10.00518,89.99482
"209",209,203,8,"Control","CTL","C",7.7,8,5,2.4,"","",73.09,1.64,1.61,13.63,64.41,"",10.63,"",89.506,7.53,0.376,0.056,20,0,0,0,54.93744,0.863157894736842,54.0742821052632,0.332594235033259,8.68000000000001,46.6942928452579,0.863521271615977,13.05702,86.94298
"210",210,204,8,"Control","CTL","C",7.7,8,2.5,2.5,"","",47.35,2.79,1.39,10.54,38.8,"",10.25,"",96.027,6.173,0.319,0.059,19.4,0,0,0,57.2265,1.46842105263158,55.7580789473684,0.0327313769751692,8.55,34.7802732240437,0.62377101006069,10.703982,89.296018
"211",211,205,8,"Control","CTL","C",7.7,8,0,2.55,"","",49.87,2.72,1.58,10.96,40.76,"",10.71,"",85.424,5.076,0.278,0.059,18.3,0,0,0,58.37103,1.43157894736842,56.9394510526316,0.0273822562979189,9.11,36.9536460554371,0.648998987034126,8.801784,91.198216
"212",212,206,13,"Double Litter","DL","B",7.8,7.8,10,4.8,"","",97.13,0,1.4,15.02,88.65,"Heavy wood",14.02,"",89.565,4.063,0.235,0.051,17.3,0,0,0,109.87488,0,109.87488,0.0792393026941363,8.47999999999999,82.1411894273128,0.747588433564731,7.045242,92.954758
"213",213,207,13,"Double Litter","DL","B",7.8,7.8,7.5,2.48,"","",50.84,1.295,1.61,11.02,42.26,"moist soil",9.42,"",94.877,4.627,0.227,0.038,20.4,0,0,0,56.768688,0.681578947368421,56.0871090526316,0.204865556978233,8.58000000000001,33.7794527098831,0.602267673988773,8.023218,91.976782
"214",214,208,13,"Double Litter","DL","B",7.8,7.8,5,2.5,"","",40.3,0,1.61,10.42,31.71,"some wood",10.15,"",94.068,7.028,0.316,0.047,22.2,0,0,0,57.2265,0,57.2265,0.031615925058548,8.59,30.7381838819523,0.537131990982365,12.186552,87.813448
"215",215,209,13,"Double Litter","DL","B",7.8,7.8,2.5,2.6,"","",41.48,7.52,1.61,10.71,32.84,"some wood",10.36,"",98.097,5.736,0.308,0.049,18.6,0,0,0,59.51556,3.95789473684211,55.5576652631579,0.0400000000000002,8.63999999999999,24.0569230769231,0.433008172013233,9.946224,90.053776
"216",216,210,13,"Double Litter","DL","B",7.8,7.8,0,2.45,"","",71.06,5,1.38,12.94,62.5,"",10.55,"",88.793,7.138,0.338,0.047,21.1,0,0,0,56.08197,2.63157894736842,53.4503910526316,0.260632497273718,8.56,44.5782871972318,0.834012367717506,12.377292,87.622708
"217",217,211,8,"Control","CTL","B",7.8,9.6,10,5.1,"","",118.1,0,1.59,12.1,109.47,"Some charcoal",11.46,"",98.994,2.226,0.156,0.044,14.3,0,0,0,116.74206,0,116.74206,0.0648429584599796,8.63,102.803891531874,0.880607139636515,3.859884,96.140116
"218",218,212,8,"Control","CTL","B",7.8,9.6,7.5,2.35,"","",51.02,0.78,1.44,11.58,42.61,"",11.11,"",80.778,3.731,0.213,0.047,17.5,0,0,0,53.79291,0.410526315789474,53.3823836842105,0.048603929679421,8.41,39.8549802761341,0.746594241873887,6.469554,93.530446
"219",219,213,8,"Control","CTL","B",7.8,9.6,5,2.63,"","",40.94,0,1.57,10.25,32.39,"",9.83,"",98.956,8.341,0.311,0.05,26.8,1.73,2.5,7,60.202278,0,57.702278,0.0508474576271186,8.55,29.0927419354839,0.504187060612821,14.463294,85.536706
"220",220,214,8,"Control","CTL","B",7.8,9.6,2.5,2.3,"","",42.72,0,1.59,12.63,34.13,"",12.16,"",85.69,5.059,0.214,0.061,23.6,0,0,0,52.64838,0,52.64838,0.044465468306528,8.59,32.6770018115942,0.62066490576907,8.772306,91.227694
"221",221,215,8,"Control","CTL","B",7.8,9.6,0,2.52,"","",38.86,0,1.64,10.88,30.42,"",10.45,"",90.005,6.297,0.292,0.053,21.6,0,0,0,57.684312,0,57.684312,0.0488081725312147,8.44,29.0043506493506,0.50281176361002,10.918998,89.081002
"222",222,216,13,"Double Litter","DL","A",7.7,8.9,10,5.15,"Lots of wood, CHARCOAL","X",85.26,12.9,1.56,12.07,76.78,"CHARCOAL",11.65,"",95.67,7.55,0.24,0.042,31.5,1.08,2.5,4.5,117.88659,6.78947368421053,108.59711631579,0.0416253716551041,8.48,59.7317221693625,0.550030463015875,13.0917,86.9083
"223",223,217,13,"Double Litter","DL","A",7.7,8.9,7.5,2.32,"Lots of wood, CHARCOAL","X",20.27,0,1.21,4.31,15.79,"ALL WOOD",4.13,"",94.081,37.364,0.966,0.135,38.7,0,0,0,53.106192,0,53.106192,0.0616438356164383,4.48,14.8731612903226,0.280064541067501,64.789176,35.210824
"224",224,218,13,"Double Litter","DL","A",7.7,8.9,5,2.45,"Lots of wood, CHARCOAL","X",17.06,0,1.61,7.67,8.7,"LOTS OF WOOD",7.27,"",84.295,40.415,1.482,0.163,27.3,0.99,2.7,7,56.08197,0,53.38197,0.0706713780918729,8.36,7.13574257425742,0.133673271598209,70.07961,29.92039
"225",225,219,13,"Double Litter","DL","A",7.7,8.9,2.5,2.5,"Lots of wood","X",15.1,0,0.99,4.66,6.76,"Lots of wood",4.43,"",93.183,43.55,1.557,0.161,28,0,0,0,57.2265,0,57.2265,0.0668604651162792,8.34,6.33634877384196,0.110724031241505,75.5157,24.4843
"226",226,220,13,"Double Litter","DL","A",7.7,8.9,0,2.5,"Lots of wood","X",14.66,0,1.64,4,6.16,"ALL WOOD",3.84,"",82.335,40.492,1.382,0.144,29.3,0.85,2.4,5,57.2265,0,54.8265,0.0727272727272728,8.5,4.89237288135593,0.089233726051379,70.213128,29.786872
"227",227,221,8,"Control","CTL","A",7.6,8.6,10,4.97,"","",118.76,1.63,1.59,12.99,110.04,"",11.84,"",85.346,1.994,0.148,0.04,13.5,0,0,0,113.766282,0.857894736842105,112.908387263158,0.11219512195122,8.72,97.3094736842105,0.861844509898183,3.457596,96.542404
"228",228,222,8,"Control","CTL","A",7.6,8.6,7.5,2.38,"","",53.16,5.12,0.97,10.88,44.6,"",10.54,"",90.819,2.232,0.158,0.059,14.1,0,0,0,54.479628,2.69473684210526,51.7848911578947,0.0355276907001047,8.56,37.9498284561049,0.732835921975659,3.870288,96.129712
"229",229,223,8,"Control","CTL","A",7.6,8.6,5,2.6,"","",52.59,0.93,1.23,11.11,44.17,"",10.77,"",82.683,3.066,0.196,0.051,15.6,0,0,0,59.51556,0.489473684210526,59.0260863157895,0.0356394129979036,8.42,41.719979757085,0.706805793185799,5.316444,94.683556
"230",230,224,8,"Control","CTL","A",7.6,8.6,2.5,2.5,"","",42.99,2.69,1,10.27,34.52,"",9.89,"",82.611,3.446,0.194,0.049,17.8,0,0,0,57.2265,1.41578947368421,55.8107105263158,0.0427446569178851,8.47,30.4149406688242,0.544966017848545,5.975364,94.024636
"231",231,225,8,"Control","CTL","A",7.6,8.6,0,2.45,"","",56.89,1.77,1.61,10.8,48.34,"",9.95,"",95.63,6.252,0.311,0.049,20.1,0,0,0,56.08197,0.931578947368421,55.1503910526316,0.101918465227818,8.55,42.0989445048966,0.763348068823672,10.840968,89.159032
"232",232,226,10,"Double Wood","DW","A",6.7,8.5,10,5.15,"Big chunk of wood in core","X",100.64,1.28,1.61,11.27,91.88,"",10.94,"",98.563,5.248,0.189,0.039,27.8,4,10,8,117.88659,0.673684210526316,107.212905789474,0.0353697749196142,8.76000000000001,83.4612422360248,0.778462645158706,9.100032,90.899968
"233",233,227,10,"Double Wood","DW","A",6.7,8.5,7.5,2.3,"Big chunk of wood in core","X",25.34,0,1.63,9.93,16.75,"Lots of wood",9.4,"",92.997,31.657,0.707,0.085,44.8,0,0,0,52.64838,0,52.64838,0.0682110682110682,8.59,15.680421686747,0.297832937817783,54.893238,45.106762
"234",234,228,10,"Double Wood","DW","A",6.7,8.5,5,2.5,"Big chunk of wood in core","X",19.63,0,0.961,5.82,10.79,"ALL WOOD",5.48,"",88.674,45.626,1.023,0.084,44.6,0,0,0,57.2265,0,57.2265,0.0752378844877185,8.84,10.0349886807985,0.175355625117708,79.115484,20.884516
"235",235,229,10,"Double Wood","DW","A",6.7,8.5,0,5.001,"Big chunk of wood in core","X",18.98,0,1.63,9.9,10.59,"LOTS OF WOOD",9.37,"",98.27,45.94,1.19,0.183,38.6,0,0,0,114.4758906,0,114.4758906,0.0684754521963825,8.39,9.91131801692866,0.0865799598935695,79.65996,20.34004
"236",236,230,12,"Control","CTL","B",6.5,8.3,10,5.1,"ALL WOOD","X",29.29,0,1.63,3.97,20.73,"ALL WOOD",3.82,"",92.992,35.559,0.485,0.065,73.3,0,0,0,116.74206,0,116.74206,0.0684931506849317,8.56,19.4011538461538,0.166188208826826,61.659306,38.340694
"237",237,231,12,"Control","CTL","B",6.5,8.3,7.5,2.3,"ALL WOOD","X",15.16,0,1.31,2.51,6.59,"ALL WOOD",2.45,"",97.727,44.571,0.397,0.06,112.3,0,0,0,52.64838,0,52.64838,0.0526315789473681,8.57,6.2605,0.118911541057864,77.286114,22.713886
"238",238,232,12,"Control","CTL","B",6.5,8.3,5,2.6,"ALL WOOD","X",15.28,0,1.44,2.88,6.7,"ALL WOOD",2.76,"",86.314,43.094,0.418,0.123,103.1,0,0,0,59.51556,0,59.51556,0.090909090909091,8.58,6.14166666666667,0.10319430190469,74.724996,25.275004
"239",239,233,12,"Control","CTL","B",6.5,8.3,0,5.001,"ALL WOOD","X",24.36,0,1.64,5.99,15.92,"ALL WOOD",5.76,"",83.353,42.711,0.532,0.072,80.3,0,0,0,114.4758906,0,114.4758906,0.0558252427184467,8.44,15.0782528735632,0.13171553236698,74.060874,25.939126
"240",240,234,11,"No Litter","NL","A",6.5,6.9,10,5.05,"","",117.1,0,1.64,11.75,108.59,"",11.48,"",96.06,2.25,0.18,0.066,12.5,0,0,0,115.59753,0,115.59753,0.0274390243902439,8.50999999999999,105.68997032641,0.914292635200852,3.9015,96.0985
"241",241,235,11,"No Litter","NL","A",6.5,6.9,7.5,2.45,"","",55.26,0,1.58,12.44,46.8,"",12.07,"",82.906,2.971,0.188,0.047,15.8,0,0,0,56.08197,0,56.08197,0.0352716873212583,8.46,45.2055248618785,0.806061642661241,5.151714,94.848286
"242",242,236,11,"No Litter","NL","A",6.5,6.9,5,2.5,"","",55.35,0,1.39,11.84,46.9,"",11.21,"",90.591,3.742,0.199,0.087,18.8,0,0,0,57.2265,0,57.2265,0.0641547861507127,8.45,44.0725358851675,0.770142082517146,6.488628,93.511372
"243",243,237,11,"No Litter","NL","A",6.5,6.9,2.5,2.3,"","",34.92,0,1.64,11.59,26.34,"",10.96,"",88.178,6.42,0.28,0.055,22.9,0,0,0,52.64838,0,52.64838,0.067596566523605,8.58,24.6722412060302,0.468622989083997,11.13228,88.86772
"244",244,238,11,"No Litter","NL","A",6.5,6.9,0,2.65,"","",59.59,0,1.43,10.92,51.02,"",10.36,"",84.581,8.7,0.261,0.048,33.3,0,0,0,60.66009,0,60.66009,0.0627099664053752,8.57,48.0093361433087,0.791448481914695,15.0858,84.9142
"245",245,239,11,"No Litter","NL","C",7.7,7.7,10,5.3,"","",112.39,0,1.41,13.31,103.01,"",12.12,"",92.473,2.987,0.169,0.041,17.7,2.16,3.8,8,121.32018,0,117.52018,0.111111111111111,9.38,90.549,0.770497458393954,5.179458,94.820542
"246",246,240,11,"No Litter","NL","C",7.7,7.7,7.5,2.3,"","",38.25,0,1.62,10.72,29.8,"",10.38,"",85.292,5.563,0.21,0.091,26.5,0,0,0,52.64838,0,52.64838,0.0388127853881278,8.45,28.6865934065934,0.544871340895834,9.646242,90.353758
"247",247,241,11,"No Litter","NL","C",7.7,7.7,5,2.2,"Change in soil texture, sandier than below","X",42.17,0.89,1.4,12.52,33.68,"",11.92,"",91.085,1.684,0.075,0.032,22.5,0,0,0,50.35932,0.468421052631579,49.8908989473684,0.0570342205323194,8.49,30.9727338129496,0.620809295210812,2.920056,97.079944
"248",248,242,11,"No Litter","NL","C",7.7,7.7,2.5,2.4,"Change in soil texture, sandier than below","X",56.39,1.79,0.97,14.29,46.09,"SMALL ROCKS",13.66,"",95.189,1.11,0.09,0.039,12.3,0,0,0,54.93744,0.942105263157895,53.9953347368421,0.0496453900709219,10.3,42.1200675675676,0.780068644316195,1.92474,98.07526
"249",249,243,11,"No Litter","NL","C",7.7,7.7,0,2.7,"Change in soil texture, sandier than below","X",105.34,3.68,1.45,12.58,96.58,"lots of little rocks",12.01,"",93.249,1.406,0.072,0.032,19.5,0,0,0,61.80462,1.93684210526316,59.8677778947369,0.0539772727272727,8.76000000000001,87.9538544474393,1.46913510974276,2.438004,97.561996
"250",250,244,11,"No Litter","NL","B",6.7,7.5,10,4.8001,"Cutting blade bent, swirl cut","",95.62,0,1.38,12.5,87.04,"",11.95,"",99.005,1.59,0.122,0.056,13,0,0,0,109.87716906,0,109.87716906,0.0520340586565753,8.58,82.734964028777,0.752976844385191,2.75706,97.24294
"251",251,245,11,"No Litter","NL","B",6.7,7.5,7.5,2.6,"Cutting blade bent, swirl cut","",64.45,0,1.58,12.08,55.97,"",11.15,"",84.155,2.34,0.18,0.054,13,0,0,0,59.51556,0,59.51556,0.0971786833855799,8.48,51.0126571428571,0.857131431559362,4.05756,95.94244
"252",252,246,11,"No Litter","NL","B",6.7,7.5,5,2.3,"Cutting blade bent, swirl cut","",52.22,0,0.97,13.29,43.46,"",12.56,"",97.352,2.778,0.178,0.034,15.6,0,0,0,52.64838,0,52.64838,0.0629853321829162,8.76,40.8848538961039,0.776564329160819,4.817052,95.182948
"253",253,247,11,"No Litter","NL","B",6.7,7.5,2.5,2.6,"Cutting blade bent, swirl cut","",53.04,0,1.63,13.45,44.33,"",12.88,"",83.336,3.387,0.188,0.045,18,0,0,0,59.51556,0,59.51556,0.0506666666666667,8.71,42.1922588832487,0.708928201015814,5.873058,94.126942
"254",254,248,11,"No Litter","NL","B",6.7,7.5,0,2.9001,"Cutting blade bent, swirl cut","",65.85,2.14,1.4,15.76,57.26,"",14.95,"",99.175,6.148,0.222,0.037,27.7,0,0,0,66.38502906,1.12631578947368,65.2587132705263,0.0597785977859779,8.59,51.8901532033426,0.795145209011935,10.660632,89.339368
"255",255,249,10,"Double Wood","DW","C",4.5,4.5,10,5.02,"","",157.12,1.028,1.58,13.09,147.65,"moist soil",10.07,"",80.43,1.373,0.183,0.053,7.5,0,0,0,114.910812,0.541052631578947,114.369759368421,0.355712603062426,9.47,107.881513466551,0.943269567605108,2.380782,97.619218
"256",256,250,10,"Double Wood","DW","C",4.5,4.5,7.5,2.6,"","",77.55,0,1.66,14.16,68.47,"moist soil",10.99,"",96.234,1.811,0.111,0.03,16.3,0,0,0,59.51556,0,59.51556,0.339764201500536,9.08,51.106008,0.858699943342547,3.140274,96.859726
"257",257,251,10,"Double Wood","DW","C",4.5,4.5,5,2.4,"","",68.38,0,1.61,11.75,59.86,"",9.05,"",95.1,2.338,0.142,0.031,16.5,0,0,0,54.93744,0,54.93744,0.362903225806452,8.52,43.9209467455621,0.799472031196978,4.054092,95.945908
"258",258,252,10,"Double Wood","DW","C",4.5,4.5,2.5,2.2,"","",46.73,0,1.21,11.26,38.25,"",8.3,"",84.451,4.421,0.225,0.07,19.6,0,0,0,50.35932,0,50.35932,0.417489421720733,8.48,26.984328358209,0.535835836508693,7.666014,92.333986
"259",259,253,10,"Double Wood","DW","C",4.5,4.5,0,2.65,"","",39.61,0,1.37,10.42,31.02,"ALL WOOD",5.88,"",83.139,35.4,0.87,0.142,40.7,0,0,0,60.66009,0,60.66009,1.00665188470067,8.59,15.4585856353591,0.254839477411905,61.3836,38.6164
"260",260,254,16,"Double Wood","DW","C",7.8,8.8,10,5.15,"","",115.31,26.09,1.12,10.43,106.43,"",8.25,"",91.204,3.26,0.22,0.047,14.8,0,0,0,117.88659,13.7315789473684,104.155011052632,0.305750350631136,8.88,55.4186895810956,0.532078956365253,5.65284,94.34716
"261",261,255,16,"Double Wood","DW","C",7.8,8.8,7.5,2.5,"","",61.03,7.6,1.65,12.78,52.34,"",10.33,"",80.34,3.39,0.215,0.132,15.8,0,0,0,57.2265,4,53.2265,0.282258064516129,8.69,33.2186163522013,0.624099205324439,5.87826,94.12174
"262",262,256,16,"Double Wood","DW","C",7.8,8.8,5,2.5,"","",55.01,4.99,1.62,11.06,46.5,"",9.07,"",84.63,3.948,0.216,0.042,18.3,0,0,0,57.2265,2.62631578947368,54.6001842105263,0.267114093959732,8.51,31.707563559322,0.580722648060392,6.845832,93.154168
"263",263,257,16,"Double Wood","DW","C",7.8,8.8,0,5.001,"","",107.21,11.64,1.62,11.78,98.41,"Some wood",9.23,"",84.123,7.258,0.304,0.049,23.9,0,0,0,114.4758906,6.12631578947368,108.349574810526,0.335085413929041,8.8,62.0706397637795,0.572873865654979,12.585372,87.414628
"264",264,258,12,"Control","CTL","C",6.6,7.8,10,5.4,"Lots of thick, clay","",169.68,0,1.63,12.44,160.95,"THICK CLAY",9.38,"",94.662,0.881,0.066,0.027,13.3,0,0,0,123.60924,0,123.60924,0.394838709677419,8.73000000000002,115.389685476411,0.933503720890208,1.527654,98.472346
