JAR,AMENDMENT,TRT,DAY,HOUR,X12C,X13C
170,OXALATE,NR,36,851,858.5411439,16.04611622
171,OXALATE,NR,36,851,730.9584499,14.98566986
178,PHENOL,NR,36,851,597.7535795,4.962810245
179,PHENOL,NR,36,851,532.7534476,4.555986108
180,PHENOL,NR,36,851,,
7,CELLULOSE,CTL,37,884,,
8,CELLULOSE,CTL,37,884,794.2062916,3.976972707
9,CELLULOSE,CTL,37,884,559.7535176,2.792799808
16,LIGNIN,CTL,10,235,263.6380146,1.886363434
17,LIGNIN,CTL,10,235,268.4639246,1.963734349
18,LIGNIN,CTL,10,235,245.5665538,1.581501326
25,OXALATE,CTL,37,884,595.6722726,15.51041114
26,OXALATE,CTL,37,884,755.2705063,13.14806669
27,OXALATE,CTL,37,884,565.6849517,11.7536157
34,PHENOL,CTL,37,884,635.3257587,4.767552278
35,PHENOL,CTL,37,884,650.804171,5.039076374
36,PHENOL,CTL,37,884,688.4812273,5.188918227
43,CELLULOSE,DW,37,884,916.6409581,3.17222065
44,CELLULOSE,DW,37,884,735.6885395,6.15026761
45,CELLULOSE,DW,37,884,1074.904551,3.669646497
52,LIGNIN,DW,10,235,325.2101907,1.67836394
53,LIGNIN,DW,10,235,343.2853728,1.761682427
54,LIGNIN,DW,10,235,472.9907749,1.868825142
61,OXALATE,DW,37,884,1020.012731,15.22469164
62,OXALATE,DW,37,884,969.6561954,16.26530956
63,OXALATE,DW,37,884,1076.306425,14.24407771
70,PHENOL,DW,37,884,1057.861167,8.314231667
71,PHENOL,DW,37,884,1178.579735,8.038940989
72,PHENOL,DW,37,884,992.4362703,7.515812897
79,CELLULOSE,DL,37,884,,
80,CELLULOSE,DL,37,884,716.3352951,3.637007551
81,CELLULOSE,DL,37,884,802.8179693,4.393208075
88,LIGNIN,DL,10,235,295.8577481,1.444473327
89,LIGNIN,DL,10,235,263.847687,1.291067239
90,LIGNIN,DL,10,235,274.5891814,1.337605914
97,OXALATE,DL,37,884,764.6277836,13.62336563
98,OXALATE,DL,37,884,,
99,OXALATE,DL,37,884,937.4076134,12.86539417
106,PHENOL,DL,37,884,870.3587245,5.866675385
107,PHENOL,DL,37,884,744.3264694,5.198380841
108,PHENOL,DL,37,884,731.961877,5.157261948
115,CELLULOSE,NI,37,884,518.6944058,8.109598425
116,CELLULOSE,NI,37,884,490.9495923,7.970777938
117,CELLULOSE,NI,37,884,495.415217,8.442254572
124,LIGNIN,NI,10,235,172.3981484,1.266827575
125,LIGNIN,NI,10,235,161.770523,1.112681514
126,LIGNIN,NI,10,235,168.4126164,1.22620675
133,OXALATE,NI,37,884,466.1597524,15.33186489
134,OXALATE,NI,37,884,411.1126384,14.1675234
135,OXALATE,NI,37,884,420.8693109,13.40413754
142,PHENOL,NI,37,884,540.5740891,5.804326614
143,PHENOL,NI,37,884,520.9358849,5.643881497
144,PHENOL,NI,37,884,393.6250845,4.595119964
151,CELLULOSE,NR,37,884,608.7398977,5.493798112
152,CELLULOSE,NR,37,884,753.4729383,6.472255645
153,CELLULOSE,NR,37,884,545.5828779,4.162798861
160,LIGNIN,NR,10,235,228.8458915,1.984521246
161,LIGNIN,NR,10,235,241.3493285,1.829768063
162,LIGNIN,NR,10,235,231.3336571,1.924529832
169,OXALATE,NR,37,884,644.7512698,14.94675914
170,OXALATE,NR,37,884,873.9975631,16.07844997
171,OXALATE,NR,37,884,740.0572755,14.99794009
178,PHENOL,NR,37,884,608.9296784,5.000315565
179,PHENOL,NR,37,884,543.6358363,4.591357526
180,PHENOL,NR,37,884,,
7,CELLULOSE,CTL,38,909,,
8,CELLULOSE,CTL,38,909,812.511697,4.116560455
9,CELLULOSE,CTL,38,909,563.4011799,2.820532562
16,LIGNIN,CTL,11,260,288.0360778,2.002383158
17,LIGNIN,CTL,11,260,296.3123386,2.103180619
18,LIGNIN,CTL,11,260,271.3408097,1.706187502
25,OXALATE,CTL,38,909,603.4314068,15.51945
26,OXALATE,CTL,38,909,770.3223969,13.16524811
27,OXALATE,CTL,38,909,568.8441195,11.75691514
34,PHENOL,CTL,38,909,646.1736932,4.803441109
35,PHENOL,CTL,38,909,664.6624386,5.086907232
36,PHENOL,CTL,38,909,701.6453711,5.231265987
43,CELLULOSE,DW,38,909,925.0488127,3.209113091
44,CELLULOSE,DW,38,909,740.0066955,6.182099754
45,CELLULOSE,DW,38,909,1097.703071,3.759206662
52,LIGNIN,DW,11,260,356.4483023,1.80761045
53,LIGNIN,DW,11,260,374.2948989,1.880644933
54,LIGNIN,DW,11,260,514.5652722,2.003307676
61,OXALATE,DW,38,909,1041.472704,15.25272199
62,OXALATE,DW,38,909,986.5857897,16.28472506
63,OXALATE,DW,38,909,1098.559662,14.27037987
70,PHENOL,DW,38,909,1079.1054,8.370691607
71,PHENOL,DW,38,909,1204.430443,8.099970064
72,PHENOL,DW,38,909,1011.908954,7.562894769
79,CELLULOSE,DL,38,909,,
80,CELLULOSE,DL,38,909,724.6796922,3.680771604
81,CELLULOSE,DL,38,909,809.5651416,4.421678682
88,LIGNIN,DL,11,260,304.8722623,1.471564609
89,LIGNIN,DL,11,260,274.055289,1.324833223
90,LIGNIN,DL,11,260,301.1358905,1.443899962
97,OXALATE,DL,38,909,782.9057425,13.6478834
98,OXALATE,DL,38,909,,
99,OXALATE,DL,38,909,952.4601725,12.88626284
106,PHENOL,DL,38,909,882.2980642,5.902299413
107,PHENOL,DL,38,909,746.8874014,5.20599755
108,PHENOL,DL,38,909,748.5267921,5.20471262
115,CELLULOSE,NI,38,909,528.5716519,8.213389298
116,CELLULOSE,NI,38,909,498.4314725,8.040083236
117,CELLULOSE,NI,38,909,503.8167449,8.558221402
124,LIGNIN,NI,11,260,190.4833733,1.383889994
125,LIGNIN,NI,11,260,176.8023522,1.200101891
126,LIGNIN,NI,11,260,183.4218621,1.325001859
133,OXALATE,NI,38,909,473.048424,15.34774737
134,OXALATE,NI,38,909,416.0566855,14.17556254
135,OXALATE,NI,38,909,424.2849261,13.409876
142,PHENOL,NI,38,909,552.2827965,5.848481182
143,PHENOL,NI,38,909,531.2382793,5.679836242
144,PHENOL,NI,38,909,401.2378392,4.619560459
151,CELLULOSE,NR,38,909,612.1464291,5.50860894
152,CELLULOSE,NR,38,909,769.2544487,6.531832892
153,CELLULOSE,NR,38,909,549.5641789,4.177243057
160,LIGNIN,NR,11,260,253.0346584,2.132461337
161,LIGNIN,NR,11,260,265.5651033,1.975597803
162,LIGNIN,NR,11,260,239.8453951,1.961564927
169,OXALATE,NR,38,909,652.2133624,14.95748397
170,OXALATE,NR,38,909,890.3923984,16.11018716
171,OXALATE,NR,38,909,746.6643645,15.00665152
178,PHENOL,NR,38,909,619.9128111,5.036725158
179,PHENOL,NR,38,909,556.5450076,4.633376562
180,PHENOL,NR,38,909,,
7,CELLULOSE,CTL,40,958,,
8,CELLULOSE,CTL,40,958,840.0030999,4.330053605
9,CELLULOSE,CTL,40,958,588.4529995,2.998125766
16,LIGNIN,CTL,13,309,326.890261,2.183637156
17,LIGNIN,CTL,13,309,335.8794652,2.286360891
18,LIGNIN,CTL,13,309,310.4793136,1.876966759
25,OXALATE,CTL,40,958,625.8249261,15.54707307
26,OXALATE,CTL,40,958,794.2243178,13.19334499
27,OXALATE,CTL,40,958,592.410484,11.7846233
34,PHENOL,CTL,40,958,665.9480928,4.869902112
35,PHENOL,CTL,40,958,686.7044473,5.162272295
36,PHENOL,CTL,40,958,724.330678,5.304145023
43,CELLULOSE,DW,40,958,959.1478932,3.372943927
44,CELLULOSE,DW,40,958,777.3403738,6.649122824
45,CELLULOSE,DW,40,958,1135.361154,3.894044994
52,LIGNIN,DW,13,309,402.9068338,1.987279814
53,LIGNIN,DW,13,309,422.8696778,2.060327539
54,LIGNIN,DW,13,309,575.6037687,2.183496963
61,OXALATE,DW,40,958,1074.017438,15.29072788
62,OXALATE,DW,40,958,1024.706312,16.32833642
63,OXALATE,DW,40,958,1136.595813,14.31325531
70,PHENOL,DW,40,958,1114.273551,8.465927759
71,PHENOL,DW,40,958,1246.718195,8.200262465
72,PHENOL,DW,40,958,1051.008969,7.658523259
79,CELLULOSE,DL,40,958,,
80,CELLULOSE,DL,40,958,753.2975405,3.831809793
81,CELLULOSE,DL,40,958,838.8693614,4.549440086
88,LIGNIN,DL,13,309,353.2174987,1.647317503
89,LIGNIN,DL,13,309,318.3492251,1.491499609
90,LIGNIN,DL,13,309,343.3345648,1.607948238
97,OXALATE,DL,40,958,811.4033666,13.68220873
98,OXALATE,DL,40,958,,
99,OXALATE,DL,40,958,983.7356496,12.92274824
106,PHENOL,DL,40,958,909.6554691,5.982571717
107,PHENOL,DL,40,958,775.3626362,5.287586484
108,PHENOL,DL,40,958,776.8670412,5.286154261
115,CELLULOSE,NI,40,958,545.4053132,8.390354124
116,CELLULOSE,NI,40,958,515.6362096,8.198690019
117,CELLULOSE,NI,40,958,525.2831439,8.841235377
124,LIGNIN,NI,13,309,219.246965,1.55785411
125,LIGNIN,NI,13,309,204.1725466,1.354410813
126,LIGNIN,NI,13,309,211.9325072,1.502153853
133,OXALATE,NI,40,958,491.4449935,15.38369198
134,OXALATE,NI,40,958,434.5611783,14.20695199
135,OXALATE,NI,40,958,440.3495031,13.43751649
142,PHENOL,NI,40,958,571.483244,5.918072503
143,PHENOL,NI,40,958,553.1084313,5.757400123
144,PHENOL,NI,40,958,425.6507302,4.700356207
151,CELLULOSE,NR,40,958,634.712497,5.624236754
152,CELLULOSE,NR,40,958,793.672977,6.625284518
153,CELLULOSE,NR,40,958,572.3025785,4.273031999
160,LIGNIN,NR,13,309,289.9339023,2.356663959
161,LIGNIN,NR,13,309,301.742948,2.18709756
162,LIGNIN,NR,13,309,284.1283966,2.246579077
169,OXALATE,NR,40,958,675.9908363,14.99100215
170,OXALATE,NR,40,958,917.5739779,16.14823182
171,OXALATE,NR,40,958,772.5220891,15.04260184
178,PHENOL,NR,40,958,641.7149889,5.108421138
179,PHENOL,NR,40,958,579.7428789,4.708011902
180,PHENOL,NR,40,958,,
7,CELLULOSE,CTL,41,980,,
8,CELLULOSE,CTL,41,980,853.6064188,4.436791407
9,CELLULOSE,CTL,41,980,598.9128467,3.072404859
16,LIGNIN,CTL,14,331,346.4798753,2.27541089
17,LIGNIN,CTL,14,331,355.6001349,2.368927385
18,LIGNIN,CTL,14,331,329.2037774,1.950988229
25,OXALATE,CTL,41,980,636.1216562,15.55889257
26,OXALATE,CTL,41,980,805.7624056,13.20611793
27,OXALATE,CTL,41,980,600.4426244,11.79326775
34,PHENOL,CTL,41,980,675.4700675,4.900980651
35,PHENOL,CTL,41,980,697.2829178,5.197898766
36,PHENOL,CTL,41,980,735.2789114,5.338629446
43,CELLULOSE,DW,41,980,976.1817946,3.450892156
44,CELLULOSE,DW,41,980,793.0855217,6.823797803
45,CELLULOSE,DW,41,980,1152.199836,3.953453356
52,LIGNIN,DW,14,331,426.942844,2.07160998
53,LIGNIN,DW,14,331,448.1842398,2.149252972
54,LIGNIN,DW,14,331,606.3818097,2.269457016
61,OXALATE,DW,41,980,1088.983215,15.30767044
62,OXALATE,DW,41,980,1041.138051,16.34683082
63,OXALATE,DW,41,980,1152.769232,14.33084625
70,PHENOL,DW,41,980,1130.15102,8.507238775
71,PHENOL,DW,41,980,1265.524329,8.243483123
72,PHENOL,DW,41,980,1068.694033,7.700474073
79,CELLULOSE,DL,41,980,,
80,CELLULOSE,DL,41,980,763.9698348,3.881383017
81,CELLULOSE,DL,41,980,852.7669527,4.607138391
88,LIGNIN,DL,14,331,375.7789939,1.7279572
89,LIGNIN,DL,14,331,338.4206291,1.564343335
90,LIGNIN,DL,14,331,363.5628875,1.683438995
97,OXALATE,DL,41,980,824.7628032,13.69772816
98,OXALATE,DL,41,980,,
99,OXALATE,DL,41,980,998.4859144,12.94019776
106,PHENOL,DL,41,980,922.2157684,6.019685744
107,PHENOL,DL,41,980,789.1978788,5.326988526
108,PHENOL,DL,41,980,790.831793,5.325428912
115,CELLULOSE,NI,41,980,552.2430131,8.453887657
116,CELLULOSE,NI,41,980,522.547291,8.256291359
117,CELLULOSE,NI,41,980,533.7451916,8.937765699
124,LIGNIN,NI,14,331,232.6005773,1.633674047
125,LIGNIN,NI,14,331,216.7037475,1.419530026
126,LIGNIN,NI,14,331,224.6893057,1.576215341
133,OXALATE,NI,41,980,499.7161506,15.39837649
134,OXALATE,NI,41,980,440.8239888,14.2165439
135,OXALATE,NI,41,980,446.6672755,13.44760271
142,PHENOL,NI,41,980,580.3716376,5.948369307
143,PHENOL,NI,41,980,562.8409574,5.79018543
144,PHENOL,NI,41,980,433.892158,4.725398125
151,CELLULOSE,NR,41,980,644.5739084,5.670262804
152,CELLULOSE,NR,41,980,804.9131266,6.66305112
153,CELLULOSE,NR,41,980,580.5410328,4.303477126
160,LIGNIN,NR,14,331,306.7675281,2.441634554
161,LIGNIN,NR,14,331,319.0823955,2.274245022
162,LIGNIN,NR,14,331,302.5927268,2.353360698
169,OXALATE,NR,41,980,685.603747,15.00333595
170,OXALATE,NR,41,980,929.0847796,16.16260001
171,OXALATE,NR,41,980,783.1371658,15.05617492
178,PHENOL,NR,41,980,652.0229708,5.140944607
179,PHENOL,NR,41,980,590.4411365,4.74123586
180,PHENOL,NR,41,980,,
7,CELLULOSE,CTL,42,1004,,
8,CELLULOSE,CTL,42,1004,871.6903637,4.579688058
9,CELLULOSE,CTL,42,1004,610.3438724,3.152097568
16,LIGNIN,CTL,15,355,369.0416057,2.369689544
17,LIGNIN,CTL,15,355,380.4267045,2.468157429
18,LIGNIN,CTL,15,355,350.7502627,2.030201548
25,OXALATE,CTL,42,1004,648.7470536,15.57401417
26,OXALATE,CTL,42,1004,820.1934295,13.22281717
27,OXALATE,CTL,42,1004,611.1549964,11.80582352
34,PHENOL,CTL,42,1004,688.3939332,4.943384186
35,PHENOL,CTL,42,1004,710.1314532,5.240986582
36,PHENOL,CTL,42,1004,748.8710189,5.381407691
43,CELLULOSE,DW,42,1004,998.9171103,3.550404097
44,CELLULOSE,DW,42,1004,806.2697126,6.944646916
45,CELLULOSE,DW,42,1004,1174.930434,4.030448836
52,LIGNIN,DW,15,355,456.9474879,2.172595101
53,LIGNIN,DW,15,355,479.673357,2.251590867
54,LIGNIN,DW,15,355,645.4886631,2.374161318
61,OXALATE,DW,42,1004,1110.205109,15.33201435
62,OXALATE,DW,42,1004,1061.951034,16.36997413
63,OXALATE,DW,42,1004,1174.759795,14.35506538
70,PHENOL,DW,42,1004,1152.749933,8.567058411
71,PHENOL,DW,42,1004,1291.746044,8.304333132
72,PHENOL,DW,42,1004,1093.389691,7.75930067
79,CELLULOSE,DL,42,1004,,
80,CELLULOSE,DL,42,1004,778.2560473,3.950450989
81,CELLULOSE,DL,42,1004,871.1111115,4.684999613
88,LIGNIN,DL,15,355,401.2964005,1.815958816
89,LIGNIN,DL,15,355,362.94089,1.649218409
90,LIGNIN,DL,15,355,388.6926998,1.774126196
97,OXALATE,DL,42,1004,842.0064985,13.71826956
98,OXALATE,DL,42,1004,,
99,OXALATE,DL,42,1004,1017.863093,12.96214431
106,PHENOL,DL,42,1004,938.3627285,6.066996065
107,PHENOL,DL,42,1004,806.5492468,5.376537139
108,PHENOL,DL,42,1004,808.4380312,5.374963997
115,CELLULOSE,NI,42,1004,562.1250673,8.539787492
116,CELLULOSE,NI,42,1004,532.3299436,8.33145301
117,CELLULOSE,NI,42,1004,545.1742182,9.051773757
124,LIGNIN,NI,15,355,249.1378468,1.723636407
125,LIGNIN,NI,15,355,231.4253357,1.493066809
126,LIGNIN,NI,15,355,239.6202554,1.659170619
133,OXALATE,NI,42,1004,510.2268917,15.41787985
134,OXALATE,NI,42,1004,448.5612219,14.22925445
135,OXALATE,NI,42,1004,453.7147671,13.45932986
142,PHENOL,NI,42,1004,591.8811644,5.99006415
143,PHENOL,NI,42,1004,574.578216,5.831566019
144,PHENOL,NI,42,1004,443.1179019,4.755314205
151,CELLULOSE,NR,42,1004,655.7678272,5.721089987
152,CELLULOSE,NR,42,1004,819.4548276,6.710393462
153,CELLULOSE,NR,42,1004,591.9833905,4.344796352
160,LIGNIN,NR,15,355,329.8647453,2.551952854
161,LIGNIN,NR,15,355,340.9495575,2.379186124
162,LIGNIN,NR,15,355,323.2422908,2.466677051
169,OXALATE,NR,42,1004,699.4792434,15.02284765
170,OXALATE,NR,42,1004,945.0561375,16.18546338
171,OXALATE,NR,42,1004,797.7769484,15.07646552
178,PHENOL,NR,42,1004,664.2336865,5.180364016
179,PHENOL,NR,42,1004,604.4738563,4.785520654
180,PHENOL,NR,42,1004,,
7,CELLULOSE,CTL,43,1029,,
8,CELLULOSE,CTL,43,1029,880.0432317,4.648096189
9,CELLULOSE,CTL,43,1029,622.0201108,3.236580248
16,LIGNIN,CTL,16,380,394.6323879,2.473386044
17,LIGNIN,CTL,16,380,406.0675501,2.565498727
18,LIGNIN,CTL,16,380,373.179516,2.105845951
25,OXALATE,CTL,43,1029,661.2005336,15.58777311
26,OXALATE,CTL,43,1029,836.4326318,13.24016999
27,OXALATE,CTL,43,1029,621.2340851,11.8165698
34,PHENOL,CTL,43,1029,702.5719674,4.990175677
35,PHENOL,CTL,43,1029,724.5017344,5.289626655
36,PHENOL,CTL,43,1029,763.3185815,5.42698943
43,CELLULOSE,DW,43,1029,1023.280929,3.656080179
44,CELLULOSE,DW,43,1029,821.3850234,7.07419182
45,CELLULOSE,DW,43,1029,1199.864704,4.115970104
52,LIGNIN,DW,16,380,490.8646609,2.285205838
53,LIGNIN,DW,16,380,516.173863,2.37608828
54,LIGNIN,DW,16,380,690.677123,2.494265297
61,OXALATE,DW,43,1029,1132.882416,15.35774644
62,OXALATE,DW,43,1029,1073.574642,16.38261775
63,OXALATE,DW,43,1029,1197.84847,14.37996662
70,PHENOL,DW,43,1029,1176.169222,8.627359374
71,PHENOL,DW,43,1029,1319.961559,8.369083355
72,PHENOL,DW,43,1029,1115.952912,7.812135568
79,CELLULOSE,DL,43,1029,,
80,CELLULOSE,DL,43,1029,790.2825148,4.002950789
81,CELLULOSE,DL,43,1029,889.3934445,4.760644659
88,LIGNIN,DL,16,380,425.5339315,1.900683667
89,LIGNIN,DL,16,380,382.8898234,1.718056011
90,LIGNIN,DL,16,380,417.5269874,1.877546215
97,OXALATE,DL,43,1029,858.8525123,13.73766318
98,OXALATE,DL,43,1029,,
99,OXALATE,DL,43,1029,1039.541244,12.98914494
106,PHENOL,DL,43,1029,955.6517858,6.118177073
107,PHENOL,DL,43,1029,811.8545196,5.391995895
108,PHENOL,DL,43,1029,828.1801025,5.430761371
115,CELLULOSE,NI,43,1029,572.0086539,8.62550224
116,CELLULOSE,NI,43,1029,541.4372919,8.402505324
117,CELLULOSE,NI,43,1029,556.1859181,9.159872282
124,LIGNIN,NI,16,380,267.5348192,1.816987365
125,LIGNIN,NI,16,380,248.0938535,1.570947787
126,LIGNIN,NI,16,380,257.1454517,1.749139062
133,OXALATE,NI,43,1029,520.3738014,15.43576652
134,OXALATE,NI,43,1029,454.0945072,14.23761818
135,OXALATE,NI,43,1029,461.5557762,13.47209376
142,PHENOL,NI,43,1029,604.6015199,6.03303068
143,PHENOL,NI,43,1029,587.5362805,5.875023856
144,PHENOL,NI,43,1029,452.641606,4.784240098
151,CELLULOSE,NR,43,1029,668.7819636,5.779595433
152,CELLULOSE,NR,43,1029,833.7457132,6.754214448
153,CELLULOSE,NR,43,1029,599.584965,4.368529928
160,LIGNIN,NR,16,380,353.3403506,2.656865086
161,LIGNIN,NR,16,380,363.1181776,2.479958981
162,LIGNIN,NR,16,380,346.1940369,2.588525231
169,OXALATE,NR,43,1029,712.3494138,15.03867075
170,OXALATE,NR,43,1029,959.3874424,16.20240785
171,OXALATE,NR,43,1029,812.5872899,15.09468385
178,PHENOL,NR,43,1029,678.7872406,5.226766797
179,PHENOL,NR,43,1029,611.0919816,4.805699066
180,PHENOL,NR,43,1029,,
7,CELLULOSE,CTL,44,1050,,
8,CELLULOSE,CTL,44,1050,882.2597915,4.667769567
9,CELLULOSE,CTL,44,1050,627.9577732,3.277282263
16,LIGNIN,CTL,17,401,414.5763722,2.554497316
17,LIGNIN,CTL,17,401,417.5658704,2.604636176
18,LIGNIN,CTL,17,401,389.347319,2.157675965
25,OXALATE,CTL,44,1050,668.8686264,15.59728365
26,OXALATE,CTL,44,1050,851.0842316,13.25817508
27,OXALATE,CTL,44,1050,629.3024658,11.82613806
34,PHENOL,CTL,44,1050,714.7883554,5.030051118
35,PHENOL,CTL,44,1050,737.1571377,5.331914635
36,PHENOL,CTL,44,1050,772.6531264,5.455978042
43,CELLULOSE,DW,44,1050,1045.791712,3.751618124
44,CELLULOSE,DW,44,1050,828.6613712,7.113328082
45,CELLULOSE,DW,44,1050,1222.559576,4.189681958
52,LIGNIN,DW,17,401,518.0492287,2.37242781
53,LIGNIN,DW,17,401,545.2751008,2.46406141
54,LIGNIN,DW,17,401,727.2306093,2.58739785
61,OXALATE,DW,44,1050,1154.509134,15.38351363
62,OXALATE,DW,44,1050,1087.160141,16.39761211
63,OXALATE,DW,44,1050,1218.592846,14.40294124
70,PHENOL,DW,44,1050,1197.336766,8.683986491
71,PHENOL,DW,44,1050,1345.233461,8.427821686
72,PHENOL,DW,44,1050,1139.000146,7.867078504
79,CELLULOSE,DL,44,1050,,
80,CELLULOSE,DL,44,1050,799.0676788,4.045453182
81,CELLULOSE,DL,44,1050,904.0289801,4.821987661
88,LIGNIN,DL,17,401,437.2396055,1.939047474
89,LIGNIN,DL,17,401,387.6047091,1.729619586
90,LIGNIN,DL,17,401,439.5994395,1.952591105
97,OXALATE,DL,44,1050,871.0428622,13.75350592
98,OXALATE,DL,44,1050,,
99,OXALATE,DL,44,1050,1058.978549,13.01261666
106,PHENOL,DL,44,1050,966.0891005,6.147988924
107,PHENOL,DL,44,1050,821.5605123,5.419449623
108,PHENOL,DL,44,1050,844.2644248,5.475611214
115,CELLULOSE,NI,44,1050,581.658378,8.700922451
116,CELLULOSE,NI,44,1050,549.8255052,8.459636186
117,CELLULOSE,NI,44,1050,566.8179661,9.250164109
124,LIGNIN,NI,17,401,282.2529515,1.889343637
125,LIGNIN,NI,17,401,261.1304995,1.629914768
126,LIGNIN,NI,17,401,269.9572476,1.811663777
133,OXALATE,NI,44,1050,529.6756533,15.45410399
134,OXALATE,NI,44,1050,459.5879424,14.24686755
135,OXALATE,NI,44,1050,464.010948,13.47624999
142,PHENOL,NI,44,1050,615.4449544,6.075579476
143,PHENOL,NI,44,1050,599.0625269,5.916938231
144,PHENOL,NI,44,1050,457.5703273,4.800581358
151,CELLULOSE,NR,44,1050,678.3709835,5.823212939
152,CELLULOSE,NR,44,1050,844.4101568,6.786162635
153,CELLULOSE,NR,44,1050,604.1080897,4.381247524
160,LIGNIN,NR,17,401,367.7223332,2.713113635
161,LIGNIN,NR,17,401,381.0391607,2.557959935
162,LIGNIN,NR,17,401,363.9249401,2.677262377
169,OXALATE,NR,44,1050,724.0734569,15.05619259
170,OXALATE,NR,44,1050,973.9278857,16.22432183
171,OXALATE,NR,44,1050,827.1196266,15.11589893
178,PHENOL,NR,44,1050,690.2894188,5.264230886
179,PHENOL,NR,44,1050,621.7478129,4.839713458
180,PHENOL,NR,44,1050,,
7,CELLULOSE,CTL,45,1075,,
8,CELLULOSE,CTL,45,1075,900.0575708,4.794951407
9,CELLULOSE,CTL,45,1075,643.5263071,3.377735001
16,LIGNIN,CTL,18,426,434.3916005,2.635044344
17,LIGNIN,CTL,18,426,438.3171951,2.679108407
18,LIGNIN,CTL,18,426,411.1489003,2.225620319
25,OXALATE,CTL,45,1075,681.2333574,15.61253163
26,OXALATE,CTL,45,1075,864.2768762,13.27378985
27,OXALATE,CTL,45,1075,641.2374858,11.84038972
34,PHENOL,CTL,45,1075,725.1665698,5.066566356
35,PHENOL,CTL,45,1075,749.0125126,5.374277683
36,PHENOL,CTL,45,1075,784.6803735,5.495848786
43,CELLULOSE,DW,45,1075,1069.094398,3.838780823
44,CELLULOSE,DW,45,1075,853.6002831,7.305957617
45,CELLULOSE,DW,45,1075,1245.988877,4.262915157
52,LIGNIN,DW,18,426,543.8011253,2.451789766
53,LIGNIN,DW,18,426,572.5847478,2.546659119
54,LIGNIN,DW,18,426,762.4366758,2.670597223
61,OXALATE,DW,45,1075,1170.721142,15.40243416
62,OXALATE,DW,45,1075,1105.530439,16.41886496
63,OXALATE,DW,45,1075,1236.717225,14.42358759
70,PHENOL,DW,45,1075,1214.282502,8.730593439
71,PHENOL,DW,45,1075,1367.48067,8.478277277
72,PHENOL,DW,45,1075,1159.651164,7.915399047
79,CELLULOSE,DL,45,1075,,
80,CELLULOSE,DL,45,1075,813.3446709,4.116015035
81,CELLULOSE,DL,45,1075,919.1361534,4.888025013
88,LIGNIN,DL,18,426,464.4330945,2.028194253
89,LIGNIN,DL,18,426,413.0352588,1.811662215
90,LIGNIN,DL,18,426,463.6363022,2.033102112
97,OXALATE,DL,45,1075,885.5495414,13.77109306
98,OXALATE,DL,45,1075,,
99,OXALATE,DL,45,1075,1075.16544,13.0315343
106,PHENOL,DL,45,1075,979.9817926,6.191214768
107,PHENOL,DL,45,1075,835.9609913,5.462833396
108,PHENOL,DL,45,1075,859.0689378,5.519410894
115,CELLULOSE,NI,45,1075,591.0760682,8.777306792
116,CELLULOSE,NI,45,1075,560.1545646,8.5301638
117,CELLULOSE,NI,45,1075,578.4066692,9.355706777
124,LIGNIN,NI,18,426,299.4098834,1.970269866
125,LIGNIN,NI,18,426,279.1225111,1.705931735
126,LIGNIN,NI,18,426,289.0821113,1.896083543
133,OXALATE,NI,45,1075,540.7767066,15.47370514
134,OXALATE,NI,45,1075,469.9223729,14.26419288
135,OXALATE,NI,45,1075,472.9096504,13.49153913
142,PHENOL,NI,45,1075,628.995634,6.118899148
143,PHENOL,NI,45,1075,612.4779421,5.962526977
144,PHENOL,NI,45,1075,472.1277048,4.846366078
151,CELLULOSE,NR,45,1075,690.9675609,5.884370761
152,CELLULOSE,NR,45,1075,857.6416589,6.830541107
153,CELLULOSE,NR,45,1075,616.7081273,4.426963819
160,LIGNIN,NR,18,426,388.3750679,2.806303222
161,LIGNIN,NR,18,426,401.1206595,2.651253892
162,LIGNIN,NR,18,426,386.849856,2.798041786
169,OXALATE,NR,45,1075,735.819641,15.07328039
170,OXALATE,NR,45,1075,987.5312391,16.24355531
171,OXALATE,NR,45,1075,840.0281411,15.13421494
178,PHENOL,NR,45,1075,702.1797593,5.304477494
179,PHENOL,NR,45,1075,634.4774005,4.882327381
180,PHENOL,NR,45,1075,,
7,CELLULOSE,CTL,47,1131,,
8,CELLULOSE,CTL,47,1131,931.9919015,5.054304613
9,CELLULOSE,CTL,47,1131,668.5438532,3.552081528
16,LIGNIN,CTL,20,482,477.3160388,2.794856189
17,LIGNIN,CTL,20,482,481.612948,2.827937505
18,LIGNIN,CTL,20,482,454.5738922,2.357016027
25,OXALATE,CTL,47,1131,707.5580473,15.64284158
26,OXALATE,CTL,47,1131,893.2865983,13.30577259
27,OXALATE,CTL,47,1131,666.1471746,11.86815431
34,PHENOL,CTL,47,1131,746.7537854,5.136851535
35,PHENOL,CTL,47,1131,770.6815182,5.446488274
36,PHENOL,CTL,47,1131,809.2722682,5.571490061
43,CELLULOSE,DW,47,1131,1109.649562,4.007390674
44,CELLULOSE,DW,47,1131,890.0567111,7.596003153
45,CELLULOSE,DW,47,1131,1289.140328,4.399422079
52,LIGNIN,DW,20,482,597.4100466,2.610790109
53,LIGNIN,DW,20,482,628.8032709,2.716022803
54,LIGNIN,DW,20,482,832.5391977,2.837237026
61,OXALATE,DW,47,1131,1208.434106,15.44465997
62,OXALATE,DW,47,1131,1147.152104,16.46486054
63,OXALATE,DW,47,1131,1277.062056,14.46748858
